"id","id_persil","id_jenis_monitoring","id_file","id_file_pendukung","hasil","tanggal"
865,47956,4,NULL,NULL,"<p>1. Tanah Kalurahan belum ada Izin Gubernur.&nbsp;</p>

<p>2. Pemanfaatan untuk TK ABA Karangbendo dengan pengelola Yayasan Muhammadiyah.</p>

<p>3. Terletak pada Persil 65&nbsp;seluas 400&nbsp;m<sup>2</sup> di Bulak Karangbendo.&nbsp;&nbsp;</p>

<p>4. Masih dimanfaatkan sampai sekarang.</p>

<p>5.&nbsp;Tidak ada kontribusi ke Pemerintah Kalurahan</p>
","2022-05-17"
866,48025,4,NULL,NULL,"<p>1. Tanah Kalurahan belum ada Izin Gubernur.&nbsp;</p>

<p>2. Pemanfaatan untuk hunian dengan pengelola masyarakat.</p>

<p>3. Terletak pada Persil 14&nbsp;seluas 2.700&nbsp;m<sup>2</sup>&nbsp; di Padukuhan Pedak Baru.&nbsp;</p>

<p>4. Masih dimanfaatkan sampai sekarang.</p>

<p>5.&nbsp;Ada kontribusi ke Pemerintah Kalurahan, sudah masuk kedalam Peraturan Desa tentang Pungutan Desa.&nbsp;</p>
","2022-05-17"
867,48023,4,NULL,NULL,"<p>1. Tanah Kalurahan belum ada Izin Gubernur.&nbsp;</p>

<p>2. Pemanfaatan untuk Kios Desa dengan pengelola Pemerintah Kalurahan.</p>

<p>3. Terletak pada Persil 89 seluas 2.700 m<sup>2</sup> di Padukuhan Karangbendo Kulon.&nbsp; &nbsp;</p>

<p>4. Masih dimanfaatkan sampai sekarang.</p>
","2022-05-17"
868,48024,4,NULL,NULL,"<p>1. Tanah Kalurahan belum ada Izin Gubernur.&nbsp;</p>

<p>2. Pemanfaatan untuk Hunian dengan pengelola Masyarakat.</p>

<p>3. Terletak pada Persil 90 seluas 170 m<sup>2 </sup>&nbsp;di Kidul Karangbendo.&nbsp;&nbsp;</p>

<p>4. Masih dimanfaatkan sampai sekarang.</p>

<p>5.&nbsp;Ada kontribusi ke Pemerintah Kalurahan, sudah masuk kedalam Peraturan Desa tentang Pungutan Desa.</p>
","2022-05-17"
869,47981,4,NULL,NULL,"<p>1. Tanah Kalurahan belum ada Izin Gubernur.&nbsp;</p>

<p>2. Pemanfaatan untuk hunian&nbsp;dengan pengelola masyarakat.</p>

<p>3. Terletak pada Persil 91 seluas 300&nbsp;m<sup>2</sup>&nbsp; di Kidul Karangbendo Kulon.&nbsp;&nbsp;</p>

<p>4. Masih dimanfaatkan sampai sekarang.</p>

<p>5.&nbsp;Ada kontribusi ke Pemerintah Kalurahan, sudah masuk kedalam Peraturan Desa tentang Pungutan Desa</p>
","2022-05-17"
870,47975,4,NULL,NULL,"<p>1. Tanah Kalurahan belum ada Izin Gubernur.&nbsp;</p>

<p>2. Pemanfaatan untuk Hunian dengan pengelola masyarakat.</p>

<p>3. Terletak pada Persil 93 seluas 4.500&nbsp;m<sup>2</sup>&nbsp;di Padukuhan Sorowajan.&nbsp;&nbsp;</p>

<p>4. Masih dimanfaatkan sampai sekarang.</p>

<p>5.&nbsp;Ada kontribusi ke Pemerintah Kalurahan, sudah masuk kedalam Peraturan Desa tentang Pungutan Desa</p>
","2022-05-17"
871,47973,4,NULL,NULL,"<p>1. Tanah Kalurahan belum ada Izin Gubernur.&nbsp;</p>

<p>2. Pemanfaatan untuk Balai Dusun dan Hunian&nbsp;dengan pengelola Pemerintah Kalurahan dan Masyarakat.</p>

<p>3. Terletak pada Persil 95&nbsp;seluas 300 m<sup>2</sup> dan 95 seluas 1.650&nbsp;m<sup>2</sup> di Padukuhan Sorowajan.&nbsp;&nbsp;</p>

<p>4. Masih dimanfaatkan sampai sekarang.</p>

<p>5. Untuk hunian ada kontribusi ke Pemerintah Kalurahan, sudah masuk kedalam Peraturan Desa tentang Pungutan Desa</p>
","2022-05-17"
872,47974,4,NULL,NULL,"<p>1. Tanah Kalurahan belum ada Izin Gubernur.&nbsp;</p>

<p>2. Pemanfaatan untuk hunian dengan pengelola masyarakat.</p>

<p>3. Terletak pada Persil 21&nbsp;seluas 2.900&nbsp;m<sup>2</sup>&nbsp;di Lor Sokowaten.&nbsp;&nbsp;</p>

<p>4. Masih dimanfaatkan sampai sekarang.</p>

<p>5.&nbsp;Ada kontribusi ke Pemerintah Kalurahan, sudah masuk kedalam Peraturan Desa tentang Pungutan Desa.&nbsp;</p>
","2022-05-17"
873,47974,4,NULL,NULL,"<p>1. Tanah Kalurahan belum ada Izin Gubernur.&nbsp;</p>

<p>2. Pemanfaatan untuk Makam Desa dengan pengelola Pemerintah Kalurahan, masyarakat.</p>

<p>3. Terletak pada Persil 21&nbsp;seluas 500&nbsp;m<sup>2&nbsp;</sup>di Lor Sokowaten.</p>

<p>4. Masih dimanfaatkan sampai sekarang.</p>
","2022-05-17"
874,48627,4,NULL,NULL,"<p>1. Tanah Kalurahan belum ada Izin Gubernur.</p>

<p>2. Pemanfaatan untuk Tempat Pembuangan Sampah Terpadu (TPST) dengan pengelola Pemerintah Kalurahan Tamanan.</p>

<p>3. Terletak pada Persil 56/IV seluas 600 m&sup2; di Padukuhan Sokowaten.&nbsp;</p>

<p>4. Masih dimanfaatkan sampai sekarang.</p>
","2022-03-31"
875,47974,4,NULL,NULL,"<p>1. Tanah Kalurahan belum ada Izin Gubernur.&nbsp;</p>

<p>2. Pemanfaatan untuk Embung Bangeran dengan pengelola Pemerintah Kalurahan.</p>

<p>3. Terletak pada Persil 21&nbsp;seluas 800&nbsp;m<sup>2</sup>&nbsp; di Lor Sokowaten.&nbsp;&nbsp;</p>

<p>4. Masih dimanfaatkan sampai sekarang.</p>
","2022-05-17"
876,47879,4,NULL,NULL,"<p>1. Tanah Kalurahan belum ada Izin Gubernur.&nbsp;</p>

<p>2. Pemanfaatan untuk hunian dengan pengelola masyarakat.</p>

<p>3. Terletak pada Persil 101 WC&nbsp;seluas 100&nbsp;m<sup>2</sup>&nbsp;di Kulon Perum GK.&nbsp;&nbsp;</p>

<p>4. Masih dimanfaatkan sampai sekarang.</p>

<p>5.&nbsp;Ada kontribusi ke Pemerintah Kalurahan, sudah masuk kedalam Peraturan Desa tentang Pungutan Desa</p>
","2022-05-17"
877,48630,4,NULL,NULL,"<p>1. Tanah Kalurahan belum ada Izin Gubernur.</p>

<p>2. Pemanfaatan untuk Pemancingan Sukarmaju.</p>

<p>3. Terletak pada Persil 68/IV seluas 2.100 m&sup2; di Padukuhan Sokowaten.&nbsp;</p>

<p>4. Masih dimanfaatkan sampai sekarang.</p>

<p>5.&nbsp;Disewakan dan belum ada kontribusi kepada pihak kalurahan&nbsp;</p>
","2022-03-31"
878,47999,4,NULL,NULL,"<p>1. Tanah Kalurahan belum ada Izin Gubernur.&nbsp;</p>

<p>2. Pemanfaatan untuk SD Sokowaten dengan pengelola Dinas Pendidikan Kabupaten Bantul.</p>

<p>3. Terletak pada Persil 14&nbsp;seluas 2.450 m<sup>2</sup>&nbsp;di Padukuhan Wetan Sokowaten.&nbsp;&nbsp;</p>

<p>4. Masih dimanfaatkan sampai sekarang.</p>

<p>5.&nbsp;Ada kontribusi dari Pemerintah Kabupaten Bantul secara kolektif, tahun 2021 pembayaran sebesar Rp 2.800,00 per m<sup>2</sup>.&nbsp;</p>
","2022-05-17"
879,48626,4,NULL,NULL,"<p>1. Tanah Kalurahan belum ada Izin Gubernur.</p>

<p>2. Pemanfaatan untuk Bangunan Rumah dengan pengelola Masyarakat.</p>

<p>3. Terletak pada Persil 48/III seluas 1.700 m&sup2; di Padukuhan Sokowaten.&nbsp;</p>

<p>4. Masih dimanfaatkan sampai sekarang.</p>

<p>5.&nbsp;Pembangunan sejak tahum 1966, ada pemungutan dari pihak kalurahan. Pembayaran lancar sejak 2017.</p>
","2022-03-13"
880,48625,4,NULL,NULL,"<p>1. Tanah Kalurahan belum ada Izin Gubernur.</p>

<p>2. Pemanfaatan untuk Bangunan Rumah dengan pengelola Masyarakat.</p>

<p>3. Terletak pada Persil 49/III seluas 3.050 m&sup2; di Padukuhan Sokowaten.&nbsp;</p>

<p>4. Masih dimanfaatkan sampai sekarang.</p>

<p>5. Pembangunan sejak tahum 1966, ada pemungutan dari pihak kalurahan. Pembayaran lancar sejak 2017.</p>
","2022-03-31"
881,48763,4,NULL,NULL,"<p>1. Tanah Kalurahan belum ada Izin Gubernur.</p>

<p>2. Pemanfaatan untuk Bangunan Rumah dengan pengelola Masyarakat.</p>

<p>3. Terletak pada Persil 50/III seluas 1.750 m&sup2; di Padukuhan Sokowaten.&nbsp;</p>

<p>4. Masih dimanfaatkan sampai sekarang.</p>

<p>5. Pembangunan sejak tahum 1966, ada pemungutan dari pihak kalurahan. Pembayaran lancar sejak 2017.</p>
","2022-03-31"
882,47999,4,NULL,NULL,"<p>1. Tanah Kalurahan belum ada Izin Gubernur.&nbsp;</p>

<p>2. Pemanfaatan untuk Embung dengan pengelola Pemerintah Kalurahan.</p>

<p>3. Terletak pada Persil 31&nbsp;seluas 144&nbsp;m<sup>2</sup>&nbsp;di Wetan Sokowaten.</p>

<p>4. Masih dimanfaatkan sampai sekarang.</p>
","2022-05-17"
883,48675,4,NULL,NULL,"<p>1. Tanah Kalurahan belum ada Izin Gubernur.</p>

<p>2. Pemanfaatan untuk Bangunan Rumah dengan pengelola Masyarakat.</p>

<p>3. Terletak pada Persil 6/IV seluas 525 m&sup2; di Padukuhan Kauman.&nbsp;</p>

<p>4. Masih dimanfaatkan sampai sekarang.</p>
","2022-03-31"
884,48015,4,NULL,NULL,"<p>1. Tanah Kalurahan belum ada Izin Gubernur.&nbsp;</p>

<p>2. Pemanfaatan untuk hunian dengan pengelola masyarakat.</p>

<p>3. Terletak pada Persil 61&nbsp;seluas 2.650&nbsp;m<sup>2</sup>&nbsp;di Kulon Babadan.</p>

<p>4. Masih dimanfaatkan sampai sekarang.</p>

<p>5.&nbsp;Ada kontribusi ke Pemerintah Kalurahan, sudah masuk kedalam Peraturan Desa tentang Pungutan Desa</p>
","2022-05-17"
885,48700,4,NULL,NULL,"<p>1. Tanah Kalurahan belum ada Izin Gubernur.</p>

<p>2. Pemanfaatan untuk Bangunan Rumah dengan pengelola Masyarakat.</p>

<p>3. Terletak pada Persil 7/IV seluas 650 m&sup2; di Padukuhan Kauman.&nbsp;</p>

<p>4. Masih dimanfaatkan sampai sekarang.</p>
","2022-03-31"
886,48697,4,NULL,NULL,"<p>1. Tanah Kalurahan belum ada Izin Gubernur.</p>

<p>2. Pemanfaatan untuk Rumah Penjaga Masjid dengan pengelola Masyarakat.</p>

<p>3. Terletak pada Persil 83/III seluas 621 m&sup2; di Padukuhan Nglebeng.&nbsp;</p>

<p>4. Masih dimanfaatkan sampai sekarang.</p>
","2022-03-31"
887,47985,4,NULL,NULL,"<p>1. Tanah Kalurahan belum ada Izin Gubernur.&nbsp;</p>

<p>2. Pemanfaatan untuk hunian dengan pengelola masyarakat.</p>

<p>3. Terletak pada Persil 14&nbsp;seluas 3.000 m<sup>2</sup>&nbsp;di Padukuhan Pelemwulung.&nbsp;</p>

<p>4. Masih dimanfaatkan sampai sekarang.</p>

<p>5.&nbsp;Ada kontribusi ke Pemerintah Kalurahan, sudah masuk kedalam Peraturan Desa tentang Pungutan Desa</p>
","2022-05-17"
888,48654,4,NULL,NULL,"<p>1. Tanah Kalurahan belum ada Izin Gubernur.</p>

<p>2. Pemanfaatan untuk Kios dengan pengelola Pemerintah Kalurahan Tamanan.</p>

<p>3. Terletak pada Persil 86/III seluas 1.600 m&sup2; di Padukuhan Nglebeng.&nbsp;</p>

<p>4. Masih dimanfaatkan sampai sekarang.</p>
","2022-03-31"
889,48656,4,NULL,NULL,"<p>1. Tanah Kalurahan belum ada Izin Gubernur.</p>

<p>2. Pemanfaatan untuk Kios dengan pengelola Pemerintah Kalurahan Tamanan.</p>

<p>3. Terletak pada Persil 88/III seluas 1.050 m&sup2; di Padukuhan Nglebeng.&nbsp;</p>

<p>4. Masih dimanfaatkan sampai sekarang.</p>
","2022-03-31"
890,47987,4,NULL,NULL,"<p>1. Tanah Kalurahan belum ada Izin Gubernur.&nbsp;</p>

<p>2. Pemanfaatan untuk TK ABA Islam Terpadu&nbsp;dengan pengelola Yayasan.</p>

<p>3. Terletak pada Persil 38&nbsp;seluas 1.200&nbsp;m<sup>2</sup>&nbsp;di Padukuhan Gedongan Lama.&nbsp;&nbsp;</p>

<p>4. Masih dimanfaatkan sampai sekarang.</p>
","2022-05-17"
891,71497,4,NULL,NULL,"<p>1. Tanah Kalurahan belum ada Izin Gubernur.&nbsp;</p>

<p>2. Pemanfaatan untuk hunian dengan pengelola masyarakat.</p>

<p>3. Terletak pada Persil 44&nbsp;seluas 2.450&nbsp;m<sup>2</sup>&nbsp;di Padukuhan Jagangrejo.</p>

<p>4. Masih dimanfaatkan sampai sekarang.</p>

<p>5.&nbsp;Ada kontribusi ke Pemerintah Kalurahan, sudah masuk kedalam Peraturan Desa tentang Pungutan Desa</p>
","2022-05-17"
892,47989,4,NULL,NULL,"<p>1. Tanah Kalurahan belum ada Izin Gubernur.&nbsp;</p>

<p>2. Pemanfaatan untuk hunian dengan pengelola masyarakat.</p>

<p>3. Terletak pada Persil 45 seluas 2.150&nbsp;m<sup>2</sup>&nbsp;di Padukuhan Jagangrejo.</p>

<p>4. Masih dimanfaatkan sampai sekarang.</p>

<p>5.&nbsp;Ada kontribusi ke Pemerintah Kalurahan, sudah masuk kedalam Peraturan Desa tentang Pungutan Desa.</p>
","2022-05-17"
893,71497,4,NULL,NULL,"<p>1. Tanah Kalurahan belum ada Izin Gubernur.&nbsp;</p>

<p>2. Pemanfaatan untuk hunian dengan pengelola masyarakat.</p>

<p>3. Terletak pada Persil 46&nbsp;seluas 950 m<sup>2</sup>&nbsp;di Padukuhan Jagangrejo.</p>

<p>4. Masih dimanfaatkan sampai sekarang.</p>

<p>5.&nbsp;Ada kontribusi ke Pemerintah Kalurahan, sudah masuk kedalam Peraturan Desa tentang Pungutan Desa.</p>
","2022-05-17"
894,71497,4,NULL,NULL,"<p>1. Tanah Kalurahan belum ada Izin Gubernur.&nbsp;</p>

<p>2. Pemanfaatan untuk hunian&nbsp;dengan pengelola masyarakat.</p>

<p>3. Terletak pada Persil 92 seluas 1.150 m<sup>2</sup>&nbsp; di Padukuhan Jagangrejo.</p>

<p>4. Masih dimanfaatkan sampai sekarang.</p>

<p>5.&nbsp;Ada kontribusi ke Pemerintah Kalurahan, sudah masuk kedalam Peraturan Desa tentang Pungutan Desa.</p>
","2022-05-17"
895,71497,4,NULL,NULL,"<p>1. Tanah Kalurahan belum ada Izin Gubernur.&nbsp;</p>

<p>2. Pemanfaatan untuk hunian dengan pengelola masyarakat.</p>

<p>3. Terletak pada Persil 91 seluas 600 m<sup>2</sup>&nbsp;di Padukuhan Jagangrejo.</p>

<p>4. Masih dimanfaatkan sampai sekarang.</p>

<p>5.&nbsp;Ada kontribusi ke Pemerintah Kalurahan, sudah masuk kedalam Peraturan Desa tentang Pungutan Desa.</p>
","2022-05-17"
896,71497,4,NULL,NULL,"<p>1. Tanah Kalurahan belum ada Izin Gubernur.&nbsp;</p>

<p>2. Pemanfaatan untuk hunian dengan pengelola masyarakat.</p>

<p>3. Terletak pada Persil 90&nbsp;seluas 800 m<sup>2</sup>&nbsp; di Padukuhan Jagangrejo.</p>

<p>4. Masih dimanfaatkan sampai sekarang.</p>

<p>5.&nbsp;Ada kontribusi ke Pemerintah Kalurahan, sudah masuk kedalam Peraturan Desa tentang Pungutan Desa</p>
","2022-05-17"
897,47995,4,NULL,NULL,"<p>1. Tanah Kalurahan belum ada Izin Gubernur.&nbsp;</p>

<p>2. Pemanfaatan untuk SD Jaranan dengan pengelola Dinas Pendidikan Kabupaten Bantul.</p>

<p>3. Terletak pada Persil 33&nbsp;seluas 1.550 m2 di Padukuhan Pringgolayan.&nbsp;</p>

<p>4. Masih dimanfaatkan sampai sekarang.</p>

<p>5.Ada kontribusi dari Pemerintah Kabupaten Bantul secara kolektif, tahun 2021 pembayaran sebesar Rp 2.800,00 per m2</p>
","2022-05-17"
898,48005,4,NULL,NULL,"<p>1. Tanah Kalurahan belum ada Izin Gubernur.&nbsp;</p>

<p>2. Pemanfaatan untuk depo sampah (TPS)&nbsp;dengan pengelola Pemerintah Kalurahan, Masyarakat.</p>

<p>3. Terletak pada Persil 53 seluas 550 m<sup>2</sup>&nbsp; di Padukuhan Modalan.&nbsp;</p>

<p>4. Masih dimanfaatkan sampai sekarang.</p>
","2022-05-17"
899,48012,4,NULL,NULL,"<p>1. Tanah Kalurahan belum ada Izin Gubernur.&nbsp;</p>

<p>2. Pemanfaatan untuk hunian dengan pengelola masyarakat.</p>

<p>3. Terletak pada Persil 60b seluas 1.150 m<sup>2</sup>&nbsp;di Padukuhan Modalan.&nbsp;&nbsp;&nbsp;</p>

<p>4. Masih dimanfaatkan sampai sekarang.</p>

<p>5.&nbsp;Ada kontribusi ke Pemerintah Kalurahan, sudah masuk kedalam Peraturan Desa tentang Pungutan Desa.</p>
","2022-05-17"
900,48014,4,NULL,NULL,"<p>1. Tanah Kalurahan belum ada Izin Gubernur.&nbsp;</p>

<p>2. Pemanfaatan untuk hunian dengan pengelola masyarakat.</p>

<p>3. Terletak pada Persil 61&nbsp;seluas 550 m<sup>2</sup> di Padukuhan Modalan.</p>

<p>4. Masih dimanfaatkan sampai sekarang.</p>

<p>5.&nbsp;Ada kontribusi ke Pemerintah Kalurahan, sudah masuk kedalam Peraturan Desa tentang Pungutan Desa</p>
","2022-05-17"
901,48013,4,NULL,NULL,"<p>1. Tanah Kalurahan belum ada Izin Gubernur.&nbsp;</p>

<p>2. Pemanfaatan untuk hunian dengan pengelola masyarakat.</p>

<p>3. Terletak pada Persil 78 seluas 3.300&nbsp;m<sup>2</sup>&nbsp;di Padukuhan Modalan.</p>

<p>4. Masih dimanfaatkan sampai sekarang.</p>

<p>5.&nbsp;Ada kontribusi ke Pemerintah Kalurahan, sudah masuk kedalam Peraturan Desa tentang Pungutan Desa</p>
","2022-05-17"
902,47984,4,NULL,NULL,"<p>1. Tanah Kalurahan belum ada Izin Gubernur.&nbsp;</p>

<p>2. Pemanfaatan untuk hunian dengan pengelola masyarakat.</p>

<p>3. Terletak pada Persil 80 seluas 800 m<sup>2 </sup>&nbsp;di Padukuhan Modalan.</p>

<p>4. Masih dimanfaatkan sampai sekarang.</p>

<p>5.&nbsp;Ada kontribusi ke Pemerintah Kalurahan, sudah masuk kedalam Peraturan Desa tentang Pungutan Desa</p>
","2022-05-17"
903,47983,4,NULL,NULL,"<p>1. Tanah Kalurahan belum ada Izin Gubernur.&nbsp;</p>

<p>2. Pemanfaatan untuk hunian dengan pengelola masyarakat.</p>

<p>3. Terletak pada Persil 81 seluas 350 m<sup>2</sup>&nbsp;di Wetan Modalan.</p>

<p>4. Masih dimanfaatkan sampai sekarang.</p>

<p>5.&nbsp;Ada kontribusi ke Pemerintah Kalurahan, sudah masuk kedalam Peraturan Desa tentang Pungutan Desa</p>
","2022-05-17"
904,48016,4,NULL,NULL,"<p>1. Tanah Kalurahan belum ada Izin Gubernur.&nbsp;</p>

<p>2. Pemanfaatan untuk PT Tugu Trans Jogja&nbsp;dengan pengelola PT Tugu Trans Jogja.</p>

<p>3. Terletak pada Persil 89a seluas 556&nbsp;m<sup>2</sup> dan 89a seluas 1.694&nbsp;m<sup>2</sup> di Padukuhan Jogoragan.&nbsp;&nbsp;</p>

<p>4. Masih dimanfaatkan sampai sekarang.</p>
","2022-05-17"
905,47997,4,NULL,NULL,"<p>1. Tanah Kalurahan belum ada Izin Gubernur.&nbsp;</p>

<p>2. Pemanfaatan untuk hunian dengan pengelola masyarakat.</p>

<p>3. Terletak pada Persil 89b&nbsp;seluas 1.200 m<sup>2</sup>&nbsp;di Padukuhan Jogoragan.</p>

<p>4. Masih dimanfaatkan sampai sekarang.</p>

<p>5.&nbsp;Ada kontribusi ke Pemerintah Kalurahan, sudah masuk kedalam Peraturan Desa tentang Pungutan Desa</p>
","2022-05-17"
906,47968,4,NULL,NULL,"<p>1. Tanah Kalurahan belum ada Izin Gubernur.&nbsp;</p>

<p>2. Pemanfaatan untuk lapangan&nbsp;dengan pengelola SMP Muh 7 (yayasan muhammadiyah).</p>

<p>3. Terletak pada Persil 89a seluas 1.000 m<sup>2</sup>&nbsp; di Padukuhan Jogoragan.</p>

<p>4. Masih dimanfaatkan sampai sekarang.</p>

<p>5.&nbsp;Ada kontribusi ke Pemerintah Kalurahan&nbsp;</p>
","2022-05-17"
907,47996,4,NULL,NULL,"<p>1. Tanah Kalurahan belum ada Izin Gubernur.&nbsp;</p>

<p>2. Pemanfaatan untuk Warung Sate dan Kios dengan pengelola Pemerintah Kalurahan.</p>

<p>3. Terletak pada Persil 71&nbsp;seluas 300 m<sup>2</sup>&nbsp;di Padukuhan Primggolayan.</p>

<p>4. Masih dimanfaatkan sampai sekarang.</p>
","2022-05-17"
908,47932,4,NULL,NULL,"<p>1. Tanah Kalurahan belum ada Izin Gubernur.&nbsp;</p>

<p>2. Pemanfaatan untuk Nusantara Catering.</p>

<p>3. Terletak pada Persil 101&nbsp;seluas 1.960 m<sup>2</sup>&nbsp;di Padukuhan Jomblangan.</p>

<p>4. Masih dimanfaatkan sampai sekarang.</p>
","2022-05-17"
909,41234,4,NULL,NULL,"<p>&nbsp;</p>

<p>1. Tanah Kalurahan belum ada Izin Gubernur.&nbsp;</p>

<p>2. Pemanfaatan untuk Lapangan Saptosari dengan pengelola masyarakat.</p>

<p>3. Terletak pada Persil 8 I seluas 10.000 m<sup>2</sup>&nbsp;di Padukuhan Kepek.</p>

<p>4. Masih dimanfaatkan sampai sekarang.</p>
","2022-04-21"
910,41257,4,83059,NULL,"<p>1. Tanah Kalurahan belum ada Izin Gubernur.&nbsp;</p>

<p>2. Pemanfaatan untuk Polsek dengan pengelola POLRI.</p>

<p>3. Terletak pada Persil 14 V&nbsp;seluas 2.500 m<sup>2</sup>&nbsp;di Padukuhan Kepek.</p>

<p>4. Masih dimanfaatkan sampai sekarang.</p>

<p>5.&nbsp;Tidak ada kontribusi dan perjanjian sewa menyewa, sudah memiliki SHP.&nbsp;</p>
","2022-04-21"
911,41272,4,NULL,NULL,"<p>1. Tanah Kalurahan belum ada Izin Gubernur.&nbsp;</p>

<p>2. Pemanfaatan untuk Puskeswan dengan pengelola Dinas Peternakan Kabupaten Gunungkidul.</p>

<p>3. Terletak pada Persil 73 V&nbsp;seluas 150 m<sup>2</sup>&nbsp;di Padukuhan Kepek.</p>

<p>4. Masih dimanfaatkan sampai sekarang.</p>

<p>5.&nbsp;Tidak ada kontribusi</p>
","2022-04-21"
912,41258,4,NULL,NULL,"<p>1. Tanah Kalurahan belum ada Izin Gubernur.&nbsp;</p>

<p>2. Pemanfaatan untuk Puskesmas dengan pengelola Dinas Kesehatan Kabupaten Gunungkidul.</p>

<p>3. Terletak pada Persil 75 IVA&nbsp; seluas 2.000&nbsp;m<sup>2</sup>&nbsp;di Padukuhan Kepek.&nbsp; &nbsp;</p>

<p>4. Masih dimanfaatkan sampai sekarang.</p>

<p>5.&nbsp;Sudah tidak dimanfaatkan untuk puskesmas sejak 6 bulan lalu, bangunan masih layak pakai.</p>
","2022-04-21"
913,41326,4,NULL,NULL,"<p>1. Tanah Kalurahan belum ada Izin Gubernur.&nbsp;</p>

<p>2. Pemanfaatan untuk TK Masitoh dengan pengelola Yayasan Masitoh.</p>

<p>3. Terletak pada Persil 89 III seluas 530&nbsp;m<sup>2</sup>&nbsp;di Padukuhan Kepek.&nbsp;</p>

<p>4. Masih dimanfaatkan sampai sekarang.</p>

<p>5.&nbsp;Tidak ada kontribusi dan perjanjian sewa menyewa</p>
","2022-04-21"
914,41265,4,NULL,NULL,"<p>1. Tanah Kalurahan belum ada Izin Gubernur.&nbsp;</p>

<p>2. Pemanfaatan untuk SDN Kepek II dengan pengelola Dinas Pendidikan Kabupaten Gunungkidul.</p>

<p>3. Terletak pada Persil 133 III&nbsp;seluas 1.500 m<sup>2</sup>&nbsp;di Padukuhan Kepek.</p>

<p>4. Masih dimanfaatkan sampai sekarang.</p>

<p>5.&nbsp;Tidak ada kontribusi dan perjanjian sewa menyewa</p>
","2022-04-21"
915,48611,4,NULL,NULL,"<p>1. Tanah Kalurahan belum ada Izin Gubernur.</p>

<p>2. Pemanfaatan untuk PAUD (SPS Tunas Harapan) dengan pengelola Pemerintah Kalurahan Tamanan.</p>

<p>3. Terletak pada Persil 19/III seluas 1.000 m&sup2; di Padukuhan Grojogan.&nbsp;</p>

<p>4. Masih dimanfaatkan sampai sekarang.</p>
","2022-03-31"
916,48715,4,NULL,NULL,"<p>1. Tanah Kalurahan belum ada Izin Gubernur.</p>

<p>2. Pemanfaatan untuk Kantor BPP dengan pengelola Dinas Pertanian Kabupaten Bantul.</p>

<p>3. Terletak pada Persil 26/I seluas 331 m&sup2; di Padukuhan Grojogan/Bantengan.&nbsp;</p>

<p>4. Masih dimanfaatkan sampai sekarang.</p>
","2022-03-31"
917,41308,4,NULL,NULL,"<p>1. Tanah Kalurahan belum ada Izin Gubernur.&nbsp;</p>

<p>2. Pemanfaatan untuk SMP PGRI dengan pengelola Yayasan PGRI.</p>

<p>3. Terletak pada Persil 147 V&nbsp;seluas 1.750 m<sup>2</sup>&nbsp;di Padukuhan Bulurejo.</p>

<p>4. Masih dimanfaatkan sampai sekarang.</p>

<p>5.&nbsp;Tidak ada kontribusi dan perjanjian sewa menyewa</p>
","2022-04-21"
918,48729,4,NULL,NULL,"<p>1. Tanah Kalurahan belum ada Izin Gubernur.</p>

<p>2. Pemanfaatan untuk Gudang Furniture dengan pengelola Saudara Johan.</p>

<p>3. Terletak pada Persil 65/IV&nbsp;SHP 00170 seluas 1.299 m&sup2; di Padukuhan Glagah Lor.&nbsp;</p>

<p>4. Masih dimanfaatkan sampai sekarang.</p>

<p>5. Pada Peraturan Kalurahan masih tertulis pemanfaatan sebagai Perum SD. Merupakan lungguh Tata Laksana.&nbsp;</p>
","2022-03-31"
919,41304,4,83072,NULL,"<p>1. Tanah Kalurahan belum ada Izin Gubernur.&nbsp;</p>

<p>2. Pemanfaatan untuk Masjid Nurul Hidayah dengan pengelola masyarakat.</p>

<p>3. Terletak pada Persil 128 V&nbsp;seluas 1.500 m<sup>2</sup>&nbsp;di Padukuhan Tileng.</p>

<p>4. Masih dimanfaatkan sampai sekarang.</p>
","2022-04-21"
920,41306,4,NULL,NULL,"<p>1. Tanah Kalurahan belum ada Izin Gubernur.&nbsp;</p>

<p>2. Pemanfaatan untuk TK Masitoh dengan pengelola Yayasan Mashitoh.</p>

<p>3. Terletak pada Persil 47V&nbsp;seluas 2.000&nbsp;m<sup>2</sup>&nbsp;di Padukuhan Lor Sumuran.&nbsp;&nbsp;</p>

<p>4. Masih dimanfaatkan sampai sekarang.</p>

<p>5.&nbsp;Tidak ada kontribusi dan perjanjian sewa menyewa</p>
","2022-04-21"
921,48631,4,NULL,NULL,"<p>1. Tanah Kalurahan belum ada Izin Gubernur.</p>

<p>2. Pemanfaatan untuk TK ABA Kragilan dengan pengelola Yayasan Muhammadiyah.</p>

<p>3. Terletak pada Persil 10/IV seluas 250 m&sup2; di Padukuhan Kragilan.&nbsp;</p>

<p>4. Masih dimanfaatkan sampai sekarang.</p>
","2022-03-31"
922,48631,4,NULL,NULL,"<p>1. Tanah Kalurahan belum ada Izin Gubernur.</p>

<p>2. Pemanfaatan untuk Masjid Lisajidin dengan pengelola Masyarakat.</p>

<p>3. Terletak pada Persil 10/IV seluas 550 m&sup2; di Padukuhan Kragilan.&nbsp;</p>

<p>4. Masih dimanfaatkan sampai sekarang.</p>
","2022-03-31"
